DOI;Code ;Analysis_ID;Référence;Authors;Year;Journal;Country;Types of study;N;Population;Sexe;Population subgroup;Inclusion criteria;Sous-groupe d'analyse;Age;AgeForAnalysis_Mean;SDAnalysis;MinAge;MaxAge;Sous-groupe_d'analyse;Degre_de_relation;BMI;BMI_Mean;BMI_SD;BMI_Min;BMI_Max;Type_of_sport_practice;Subcategory_of_sport;Sport_name;Sport_level;Sporting_population;Sous-groupe_d'analyse;Exercise_frequency;Freq_Mean;Freq_SD;Freq_Min;Freq_Max;Freq_Unit;Freq_Base;Years_of_experience;Exp_Mean;Exp_SD;Exp_Min;Exp_Max;Exp_Unit;ACADS ;VD;Measure_VD;CLASS;sub-class_1;sub-class_2;sub-class_3;sub-class_4;Measure_VI;CLASS.1;sub-class_1;sub-class_2;sub-class_3;sub-class_4;Mediator;Measure_Mediator;Moderator;Measure_Moderator;Type_of_analysis;N_mobilise_dans_les analyse;Sous-groupe_d'analyse;;VI;sub-class_Final_VD;sub-class_Final_VI;Degre_de_relation;Multiplicity_analyse;Degre_r;Signe_p;Degre_p ;Degre_beta;Degre_RS;Index;Resultat_de_relation;Sous-groupe_d'analyse2;Authors_conclusions;Limites;Perspectives;Notes 
10.35365/ctjpp.22.1.02;1;11;Abras, H., Erdag, D., & Buran, A. (2022). Investigation of the Relationship between Muscle Dysmorphia Disorder, Orthorexia Nervosa, and Motivation in Male Individuals Engaged in Bodybuilding Sports. Cyprus Turkish Journal of Psychiatry & Psychology, 4(1), 13‑22. https://doi.org/10.35365/ctjpp.22.1.02;Abraş, H., Erdag, D., Buran, A.;2022;Cyprus Turkish Journal of Psychiatry & Psychology ;CHYPRE;Cross-sectional studies;200;Athletes;Male;N.A;Volunteer male participants aged between 18 and 58 engaged in bodybuilding, registered in gyms in TRNC. ;NA;"Mage=29,75
[18-58]";29.75;;18;58;NA;r=.48, p=.00;N.A.;;;;;Individual sport;Aesthetic;Bodybuilding;Amateur;N.A. ;NA;"M=6.91 weekly hours
[1-17]";6.91;;1;17;hours;week;"M=7.40 years 
[1-26]";7.4;;1;26;years;EDNOS;Functional impairment;Muscle Dysmorphia Disorder Inventory (MDDI);DEAB;Exercise-Related Behaviors;Functional impairment;;;Muscle Dysmorphia Disorder Inventory (MDDI);Intrapersonal factor related to DEAB;Motivation;Exercise motivation;Drive for size;;N.A.;N.A.;N.A.;N.A.;Pearson's Correlation Coefficient;200;NA;;Drive for size;Functional impairment;Drive for size;r=.48, p=.00;simple;0.48;=;0.0;;;;+;NA;As muscle dysmorphia increases, orthorexia nervosa increases in individuals engaged in bodybuilding sports in the TRNC. ;Since this study was conducted only on male bodybuilders, the findings cannot be generalized to Female bodybuilders.;"It is essential to provide education on muscle dysmorphia, orthorexia nervosa, and the use of ergogenic nutritional supplements in Physical Education and Sports Schools, as well as in coach training programs. Additionally, training on athlete nutrition and sports psychology in these institutions would equip them with knowledge about both athlete motivations and the mental health disorders frequently seen in athletes. Given the rise of these mental health issues in gyms, sports psychologists should be present in these environments, and mental health assessments should be conducted alongside medical evaluations for new memberships.
Conducting similar studies across different sports and with female participants could contribute valuable new insights to the literature.";
10.35365/ctjpp.22.1.02;1;12;Abras, H., Erdag, D., & Buran, A. (2022). Investigation of the Relationship between Muscle Dysmorphia Disorder, Orthorexia Nervosa, and Motivation in Male Individuals Engaged in Bodybuilding Sports. Cyprus Turkish Journal of Psychiatry & Psychology, 4(1), 13‑22. https://doi.org/10.35365/ctjpp.22.1.02;Abraş, H., Erdag, D., Buran, A.;2022;Cyprus Turkish Journal of Psychiatry & Psychology ;CHYPRE;Cross-sectional studies;200;Athletes;Male;N.A;Volunteer male participants aged between 18 and 58 engaged in bodybuilding, registered in gyms in TRNC. ;NA;"Mage=29,75
[18-58]";29.75;;18;58;NA;r=.26, p=.00;N.A.;;;;;Individual sport;Aesthetic;Bodybuilding;Amateur;N.A. ;NA;"M=6.91 weekly hours
[1-17]";6.91;;1;17;hours;week;"M=7.40 years 
[1-26]";7.4;;1;26;years;EDNOS;Functional impairment;Muscle Dysmorphia Disorder Inventory (MDDI);DEAB;Exercise-Related Behaviors;Functional impairment;;;Motivation Scale in Sports-II;Intrapersonal factor related to DEAB;Motivation;Exercise motivation;Intrinsic motivation;;N.A.;N.A.;N.A.;N.A.;Pearson's Correlation Coefficient;200;NA;;Intrinsic Motivation;Functional impairment;Intrinsic motivation;r=.26, p=.00;simple;0.26;=;0.0;;;;+;NA;As muscle dysmorphia increases, orthorexia nervosa increases in individuals engaged in bodybuilding sports in the TRNC. ;Since this study was conducted only on male bodybuilders, the findings cannot be generalized to Female bodybuilders.;"It is essential to provide education on muscle dysmorphia, orthorexia nervosa, and the use of ergogenic nutritional supplements in Physical Education and Sports Schools, as well as in coach training programs. Additionally, training on athlete nutrition and sports psychology in these institutions would equip them with knowledge about both athlete motivations and the mental health disorders frequently seen in athletes. Given the rise of these mental health issues in gyms, sports psychologists should be present in these environments, and mental health assessments should be conducted alongside medical evaluations for new memberships.
Conducting similar studies across different sports and with female participants could contribute valuable new insights to the literature.";
10.35365/ctjpp.22.1.02;1;13;Abras, H., Erdag, D., & Buran, A. (2022). Investigation of the Relationship between Muscle Dysmorphia Disorder, Orthorexia Nervosa, and Motivation in Male Individuals Engaged in Bodybuilding Sports. Cyprus Turkish Journal of Psychiatry & Psychology, 4(1), 13‑22. https://doi.org/10.35365/ctjpp.22.1.02;Abraş, H., Erdag, D., Buran, A.;2022;Cyprus Turkish Journal of Psychiatry & Psychology ;CHYPRE;Cross-sectional studies;200;Athletes;Male;N.A;Volunteer male participants aged between 18 and 58 engaged in bodybuilding, registered in gyms in TRNC. ;NA;"Mage=29,75
[18-58]";29.75;;18;58;NA;r=.38, p=.00;N.A.;;;;;Individual sport;Aesthetic;Bodybuilding;Amateur;N.A. ;NA;"M=6.91 weekly hours
[1-17]";6.91;;1;17;hours;week;"M=7.40 years 
[1-26]";7.4;;1;26;years;EDNOS;Functional impairment;Muscle Dysmorphia Disorder Inventory (MDDI);DEAB;Exercise-Related Behaviors;Functional impairment;;;Motivation Scale in Sports-II;Intrapersonal factor related to DEAB;Motivation;Exercise motivation;Assimilation;;N.A.;N.A.;N.A.;N.A.;Pearson's Correlation Coefficient;200;NA;;Assimilation;Functional impairment;Assimilation;r=.38, p=.00;simple;0.38;=;0.0;;;;+;NA;As muscle dysmorphia increases, orthorexia nervosa increases in individuals engaged in bodybuilding sports in the TRNC. ;Since this study was conducted only on male bodybuilders, the findings cannot be generalized to Female bodybuilders.;"It is essential to provide education on muscle dysmorphia, orthorexia nervosa, and the use of ergogenic nutritional supplements in Physical Education and Sports Schools, as well as in coach training programs. Additionally, training on athlete nutrition and sports psychology in these institutions would equip them with knowledge about both athlete motivations and the mental health disorders frequently seen in athletes. Given the rise of these mental health issues in gyms, sports psychologists should be present in these environments, and mental health assessments should be conducted alongside medical evaluations for new memberships.
Conducting similar studies across different sports and with female participants could contribute valuable new insights to the literature.";
10.35365/ctjpp.22.1.02;1;14;Abras, H., Erdag, D., & Buran, A. (2022). Investigation of the Relationship between Muscle Dysmorphia Disorder, Orthorexia Nervosa, and Motivation in Male Individuals Engaged in Bodybuilding Sports. Cyprus Turkish Journal of Psychiatry & Psychology, 4(1), 13‑22. https://doi.org/10.35365/ctjpp.22.1.02;Abraş, H., Erdag, D., Buran, A.;2022;Cyprus Turkish Journal of Psychiatry & Psychology ;CHYPRE;Cross-sectional studies;200;Athletes;Male;N.A;Volunteer male participants aged between 18 and 58 engaged in bodybuilding, registered in gyms in TRNC. ;NA;"Mage=29,75
[18-58]";29.75;;18;58;NA;r=.28, p=.00;N.A.;;;;;Individual sport;Aesthetic;Bodybuilding;Amateur;N.A. ;NA;"M=6.91 weekly hours
[1-17]";6.91;;1;17;hours;week;"M=7.40 years 
[1-26]";7.4;;1;26;years;EDNOS;Functional impairment;Muscle Dysmorphia Disorder Inventory (MDDI);DEAB;Exercise-Related Behaviors;Functional impairment;;;Motivation Scale in Sports-II;Intrapersonal factor related to DEAB;Motivation;Exercise motivation;Identification;;N.A.;N.A.;N.A.;N.A.;Pearson's Correlation Coefficient;200;NA;;Identification;Functional impairment;Identification;r=.28, p=.00;simple;0.28;=;0.0;;;;+;NA;As muscle dysmorphia increases, orthorexia nervosa increases in individuals engaged in bodybuilding sports in the TRNC. ;Since this study was conducted only on male bodybuilders, the findings cannot be generalized to Female bodybuilders.;"It is essential to provide education on muscle dysmorphia, orthorexia nervosa, and the use of ergogenic nutritional supplements in Physical Education and Sports Schools, as well as in coach training programs. Additionally, training on athlete nutrition and sports psychology in these institutions would equip them with knowledge about both athlete motivations and the mental health disorders frequently seen in athletes. Given the rise of these mental health issues in gyms, sports psychologists should be present in these environments, and mental health assessments should be conducted alongside medical evaluations for new memberships.
Conducting similar studies across different sports and with female participants could contribute valuable new insights to the literature.";
10.35365/ctjpp.22.1.02;1;15;Abras, H., Erdag, D., & Buran, A. (2022). Investigation of the Relationship between Muscle Dysmorphia Disorder, Orthorexia Nervosa, and Motivation in Male Individuals Engaged in Bodybuilding Sports. Cyprus Turkish Journal of Psychiatry & Psychology, 4(1), 13‑22. https://doi.org/10.35365/ctjpp.22.1.02;Abraş, H., Erdag, D., Buran, A.;2022;Cyprus Turkish Journal of Psychiatry & Psychology ;CHYPRE;Cross-sectional studies;200;Athletes;Male;N.A;Volunteer male participants aged between 18 and 58 engaged in bodybuilding, registered in gyms in TRNC. ;NA;"Mage=29,75
[18-58]";29.75;;18;58;NA;r=.37, p=.00;N.A.;;;;;Individual sport;Aesthetic;Bodybuilding;Amateur;N.A. ;NA;"M=6.91 weekly hours
[1-17]";6.91;;1;17;hours;week;"M=7.40 years 
[1-26]";7.4;;1;26;years;EDNOS;Functional impairment;Muscle Dysmorphia Disorder Inventory (MDDI);DEAB;Exercise-Related Behaviors;Functional impairment;;;Motivation Scale in Sports-II;Intrapersonal factor related to DEAB;Motivation;Exercise motivation;Introjection;;N.A.;N.A.;N.A.;N.A.;Pearson's Correlation Coefficient;200;NA;;Introjection;Functional impairment;Introjection;r=.37, p=.00;simple;0.37;=;0.0;;;;+;NA;As muscle dysmorphia increases, orthorexia nervosa increases in individuals engaged in bodybuilding sports in the TRNC. ;Since this study was conducted only on male bodybuilders, the findings cannot be generalized to Female bodybuilders.;"It is essential to provide education on muscle dysmorphia, orthorexia nervosa, and the use of ergogenic nutritional supplements in Physical Education and Sports Schools, as well as in coach training programs. Additionally, training on athlete nutrition and sports psychology in these institutions would equip them with knowledge about both athlete motivations and the mental health disorders frequently seen in athletes. Given the rise of these mental health issues in gyms, sports psychologists should be present in these environments, and mental health assessments should be conducted alongside medical evaluations for new memberships.
Conducting similar studies across different sports and with female participants could contribute valuable new insights to the literature.";
10.35365/ctjpp.22.1.02;1;16;Abras, H., Erdag, D., & Buran, A. (2022). Investigation of the Relationship between Muscle Dysmorphia Disorder, Orthorexia Nervosa, and Motivation in Male Individuals Engaged in Bodybuilding Sports. Cyprus Turkish Journal of Psychiatry & Psychology, 4(1), 13‑22. https://doi.org/10.35365/ctjpp.22.1.02;Abraş, H., Erdag, D., Buran, A.;2022;Cyprus Turkish Journal of Psychiatry & Psychology ;CHYPRE;Cross-sectional studies;200;Athletes;Male;N.A;Volunteer male participants aged between 18 and 58 engaged in bodybuilding, registered in gyms in TRNC. ;NA;"Mage=29,75
[18-58]";29.75;;18;58;NA;r=.20, p=.003;N.A.;;;;;Individual sport;Aesthetic;Bodybuilding;Amateur;N.A. ;NA;"M=6.91 weekly hours
[1-17]";6.91;;1;17;hours;week;"M=7.40 years 
[1-26]";7.4;;1;26;years;EDNOS;Functional impairment;Muscle Dysmorphia Disorder Inventory (MDDI);DEAB;Exercise-Related Behaviors;Functional impairment;;;Motivation Scale in Sports-II;Intrapersonal factor related to DEAB;Motivation;Exercise Motivation;Extrinsic regulation  for sport;;N.A.;N.A.;N.A.;N.A.;Pearson's Correlation Coefficient;200;NA;;Extrinsic Regulation for sport;Functional impairment;Extrinsic regulation for sport;r=.20, p=.003;simple;0.2;=;0.003;;;;+;NA;As muscle dysmorphia increases, orthorexia nervosa increases in individuals engaged in bodybuilding sports in the TRNC. ;Since this study was conducted only on male bodybuilders, the findings cannot be generalized to Female bodybuilders.;"It is essential to provide education on muscle dysmorphia, orthorexia nervosa, and the use of ergogenic nutritional supplements in Physical Education and Sports Schools, as well as in coach training programs. Additionally, training on athlete nutrition and sports psychology in these institutions would equip them with knowledge about both athlete motivations and the mental health disorders frequently seen in athletes. Given the rise of these mental health issues in gyms, sports psychologists should be present in these environments, and mental health assessments should be conducted alongside medical evaluations for new memberships.
Conducting similar studies across different sports and with female participants could contribute valuable new insights to the literature.";
10.35365/ctjpp.22.1.02;1;17;Abras, H., Erdag, D., & Buran, A. (2022). Investigation of the Relationship between Muscle Dysmorphia Disorder, Orthorexia Nervosa, and Motivation in Male Individuals Engaged in Bodybuilding Sports. Cyprus Turkish Journal of Psychiatry & Psychology, 4(1), 13‑22. https://doi.org/10.35365/ctjpp.22.1.02;Abraş, H., Erdag, D., Buran, A.;2022;Cyprus Turkish Journal of Psychiatry & Psychology ;CHYPRE;Cross-sectional studies;200;Athletes;Male;N.A;Volunteer male participants aged between 18 and 58 engaged in bodybuilding, registered in gyms in TRNC. ;NA;"Mage=29,75
[18-58]";29.75;;18;58;NA;r=.03, p=.64;N.A.;;;;;Individual sport;Aesthetic;Bodybuilding;Amateur;N.A. ;NA;"M=6.91 weekly hours
[1-17]";6.91;;1;17;hours;week;"M=7.40 years 
[1-26]";7.4;;1;26;years;EDNOS;Functional impairment;Muscle Dysmorphia Disorder Inventory (MDDI);DEAB;Exercise-Related Behaviors;Functional impairment;;;Motivation Scale in Sports-II;Intrapersonal factor related to DEAB;Motivation;Exercise Motivation;Amotivation;;N.A.;N.A.;N.A.;N.A.;Pearson's Correlation Coefficient;200;NA;;Amotivation;Functional impairment;Amotivation;r=.03, p=.64;simple;0.03;=;0.64;;;;NS;NA;As muscle dysmorphia increases, orthorexia nervosa increases in individuals engaged in bodybuilding sports in the TRNC. ;Since this study was conducted only on male bodybuilders, the findings cannot be generalized to Female bodybuilders.;"It is essential to provide education on muscle dysmorphia, orthorexia nervosa, and the use of ergogenic nutritional supplements in Physical Education and Sports Schools, as well as in coach training programs. Additionally, training on athlete nutrition and sports psychology in these institutions would equip them with knowledge about both athlete motivations and the mental health disorders frequently seen in athletes. Given the rise of these mental health issues in gyms, sports psychologists should be present in these environments, and mental health assessments should be conducted alongside medical evaluations for new memberships.
Conducting similar studies across different sports and with female participants could contribute valuable new insights to the literature.";
10.7352/IJSP.2021.52.287;2;18;Adam, M. E. K., Kowalski, K. C., Duckham, R. L., Ferguson, L. J., & Mosewich, A. D. (2021). Self-compassion plays a role in Canadian women athletes’ body appreciation and intuitive eating : A mixed methods approach. International Journal of Sport Psychology, 52, 287‑309. https://doi.org/10.7352/IJSP.2021.52.287;Adam, M.E.K., Kowalski, K.C., Duckham, R.L., Ferguson, L.J., & Mosewich, A.D.;2021;International Journal of Sport Psychology ·;CANADA;Cross-sectional studies;90;Athletes;Female;N.A.;18-35 years, two years of sport-specific experience, had competed in the past 12 months, were currently competing at a level ranging from local to international, not currently pregnant or lactating.;NA;"Mage=21.3, SD=2.3 years old
[18.3-27.5]";21.3;2.3;18.3;27.5;NA;"ΔR²=.09, p<.001
β(self-compassion)=-.45, p<.001
β(self-esteem)=-.17, NS
β(age)=.-04, NS
β(BMI)=.23, p<.01";"M=19.5, SD=3.1 kg/m²
[13.8-29.5]";19.5;3.1;13.8;29.5;Mixed sport;Multisport ;volleyball, track and field, dance, and cheerleading;Amateur;local (n=28), provincial (n=22), regional (n=13), national (n=19), elite for age (n=3), international (n=5);NA;N.A.;;;;;;;N.A. ;;;;;;EDNOS;Eating Disorder;Eating Disorder Examination Questionnaire (EDE-Q);DEAB;Eating disorders;;;;"Self-Compassion Scale (SCS)
Rosenberg self-Esteem scale (RSES)";Multiple;;;;;N.A.;N.A.;N.A.;N.A.;Hierarchical regression analysis;90;NA;;"Self-Compassion and Self-esteem
[controlling for age and BMI]";Eating disorders;;"ΔR²=.09, p<.001
β(self-compassion)=-.45, p<.001
β(self-esteem)=-.17, NS
β(age)=.-04, NS
β(BMI)=.23, p<.01";multiple;;;;;0.09;;NA;NA;Protective and facilitative role of self-compassion in body appreciation, intuitive eating, disordered eating, compulsive exercise, and self-criticism for Canadian Female athletes;An updated version of the BAS was published after all study data had been collected.;"(a) Explore Female athletes’ self-compassion, body and eating attitudes and behaviors overtime and within specific sport and international cultural contexts.
(b) it is unclear how body appreciation and intuitive eating are related to sport performance.";
10.7352/IJSP.2021.52.287;2;18;Adam, M. E. K., Kowalski, K. C., Duckham, R. L., Ferguson, L. J., & Mosewich, A. D. (2021). Self-compassion plays a role in Canadian women athletes’ body appreciation and intuitive eating: A mixed methods approach. International Journal of Sport Psychology, 52, 287–309. https://doi.org/10.7352/IJSP.2021.52.287;Adam, M.E.K., Kowalski, K.C., Duckham, R.L., Ferguson, L.J., & Mosewich, A.D.;2021;International Journal of Sport Psychology ·;CANADA;Cross-sectional studies;90;Athletes;Female;N.A.;18-35 years, two years of sport-specific experience, had competed in the past 12 months, were currently competing at a level ranging from local to international, not currently pregnant or lactating.;NA;"Mage=21.3, SD=2.3 years old
[18.3-27.5]";21.3;2.3;18.3;27.5;NA;"β(self-compassion)=-.45, p<.001
";"M=19.5, SD=3.1 kg/m²
[13.8-29.5]";19.5;3.1;13.8;29.5;Mixed sport;Multisport ;volleyball, track and field, dance, and cheerleading;Amateur;local (n=28), provincial (n=22), regional (n=13), national (n=19), elite for age (n=3), international (n=5);NA;N.A.;;;;;;;;;;;;;EDNOS;Eating Disorder;Eating Disorder Examination Questionnaire (EDE-Q);DEAB;Eating disorders;;;;"Self-Compassion Scale (SCS)
Rosenberg self-Esteem scale (RSES)";Multiple;;;;;N.A.;N.A.;N.A.;N.A.;Hierarchical regression analysis;90;NA;;"Self-Compassion and Self-esteem
[controlling for age and BMI]";Eating disorders;Self-compassion;"β(self-compassion)=-.45, p<.001
";multiple;;<;0.001;-0.45;0.09;;NA;NA;Protective and facilitative role of self-compassion in body appreciation, intuitive eating, disordered eating, compulsive exercise, and self-criticism for Canadian Female athletes;An updated version of the BAS was published after all study data had been collected.;"(a) Explore Female athletes’ self-compassion, body and eating attitudes and behaviors overtime and within specific sport and international cultural contexts.
(b) it is unclear how body appreciation and intuitive eating are related to sport performance.";
10.7352/IJSP.2021.52.287;2;18;Adam, M. E. K., Kowalski, K. C., Duckham, R. L., Ferguson, L. J., & Mosewich, A. D. (2021). Self-compassion plays a role in Canadian women athletes’ body appreciation and intuitive eating: A mixed methods approach. International Journal of Sport Psychology, 52, 287–309. https://doi.org/10.7352/IJSP.2021.52.287;Adam, M.E.K., Kowalski, K.C., Duckham, R.L., Ferguson, L.J., & Mosewich, A.D.;2021;International Journal of Sport Psychology ·;CANADA;Cross-sectional studies;90;Athletes;Female;N.A.;18-35 years, two years of sport-specific experience, had competed in the past 12 months, were currently competing at a level ranging from local to international, not currently pregnant or lactating.;NA;"Mage=21.3, SD=2.3 years old
[18.3-27.5]";21.3;2.3;18.3;27.5;NA;"β(self-esteem)=-.17, NS
";"M=19.5, SD=3.1 kg/m²
[13.8-29.5]";19.5;3.1;13.8;29.5;Mixed sport;Multisport ;volleyball, track and field, dance, and cheerleading;Amateur;local (n=28), provincial (n=22), regional (n=13), national (n=19), elite for age (n=3), international (n=5);NA;N.A.;;;;;;;;;;;;;EDNOS;Eating Disorder;Eating Disorder Examination Questionnaire (EDE-Q);DEAB;Eating disorders;;;;"Self-Compassion Scale (SCS)
Rosenberg self-Esteem scale (RSES)";Multiple;;;;;N.A.;N.A.;N.A.;N.A.;Hierarchical regression analysis;90;NA;;"Self-Compassion and Self-esteem
[controlling for age and BMI]";Eating disorders;Self-esteem;"β(self-esteem)=-.17, NS
";multiple;;;;-0.17;0.09;;NA;NA;Protective and facilitative role of self-compassion in body appreciation, intuitive eating, disordered eating, compulsive exercise, and self-criticism for Canadian Female athletes;An updated version of the BAS was published after all study data had been collected.;"(a) Explore Female athletes’ self-compassion, body and eating attitudes and behaviors overtime and within specific sport and international cultural contexts.
(b) it is unclear how body appreciation and intuitive eating are related to sport performance.";
10.7352/IJSP.2021.52.287;2;18;Adam, M. E. K., Kowalski, K. C., Duckham, R. L., Ferguson, L. J., & Mosewich, A. D. (2021). Self-compassion plays a role in Canadian women athletes’ body appreciation and intuitive eating: A mixed methods approach. International Journal of Sport Psychology, 52, 287–309. https://doi.org/10.7352/IJSP.2021.52.287;Adam, M.E.K., Kowalski, K.C., Duckham, R.L., Ferguson, L.J., & Mosewich, A.D.;2021;International Journal of Sport Psychology ·;CANADA;Cross-sectional studies;90;Athletes;Female;N.A.;18-35 years, two years of sport-specific experience, had competed in the past 12 months, were currently competing at a level ranging from local to international, not currently pregnant or lactating.;NA;"Mage=21.3, SD=2.3 years old
[18.3-27.5]";21.3;2.3;18.3;27.5;NA;"β(age)=.-04, NS
";"M=19.5, SD=3.1 kg/m²
[13.8-29.5]";19.5;3.1;13.8;29.5;Mixed sport;Multisport ;volleyball, track and field, dance, and cheerleading;Amateur;local (n=28), provincial (n=22), regional (n=13), national (n=19), elite for age (n=3), international (n=5);NA;N.A.;;;;;;;;;;;;;EDNOS;Eating Disorder;Eating Disorder Examination Questionnaire (EDE-Q);DEAB;Eating disorders;;;;"Self-Compassion Scale (SCS)
Rosenberg self-Esteem scale (RSES)";Multiple;;;;;N.A.;N.A.;N.A.;N.A.;Hierarchical regression analysis;90;NA;;"Self-Compassion and Self-esteem
[controlling for age and BMI]";Eating disorders;Age;"β(age)=.-04, NS
";multiple;;;;-0.04;0.09;;NA;NA;Protective and facilitative role of self-compassion in body appreciation, intuitive eating, disordered eating, compulsive exercise, and self-criticism for Canadian Female athletes;An updated version of the BAS was published after all study data had been collected.;"(a) Explore Female athletes’ self-compassion, body and eating attitudes and behaviors overtime and within specific sport and international cultural contexts.
(b) it is unclear how body appreciation and intuitive eating are related to sport performance.";
